date,price
2025-08-10 13:08:50.283,118555.1485677981
2025-08-10 14:08:45.387,118525.12058429095
2025-08-10 15:04:12.516,118769.18117027791
2025-08-10 16:08:52.375,118850.97436498552
2025-08-10 17:04:57.659,118651.23706385492
2025-08-10 18:03:00.796,118529.32474061087
2025-08-10 19:08:53.556,118544.25854208015
2025-08-10 20:08:34.773,118667.49106893358
2025-08-10 21:09:58.195,118199.18286311012
2025-08-10 22:09:35.415,118706.00947854224
2025-08-10 23:03:50.568,119034.73953042638
2025-08-11 00:06:07.824,119248.44827754395
2025-08-11 01:08:22.244,119164.91952585697
2025-08-11 02:03:48.310,119884.43571196456
2025-08-11 03:09:41.482,121778.22038654986
2025-08-11 04:08:59.973,121768.13958561119
2025-08-11 05:04:53.796,122019.47351481064
2025-08-11 06:02:18.822,122002.44532495784
2025-08-11 07:04:47.460,122227.46933490643
2025-08-11 08:09:11.260,121429.25321241302
2025-08-11 09:13:59.934,121631.06594087846
2025-08-11 10:04:11.872,121335.5774995321
2025-08-11 11:05:00.657,121120.14375587818
2025-08-11 12:04:23.615,120483.17470655062
2025-08-11 13:08:17.602,119580.94978885303
2025-08-11 14:04:08.584,119923.9513771743
2025-08-11 15:09:39.853,120124.3733013551
2025-08-11 16:09:27.208,120305.33180520462
2025-08-11 17:04:30.933,120014.11846292738
2025-08-11 18:08:12.745,119380.19328770376
2025-08-11 19:04:24.100,119751.57500679207
2025-08-11 20:04:33.741,118883.52381840459
2025-08-11 21:03:01.862,118962.10530010339
2025-08-11 22:09:18.187,118589.49279908501
2025-08-11 23:08:06.940,118817.45636188111
2025-08-12 00:02:30.989,118726.76097608739
2025-08-12 01:09:46.825,118904.68279550895
2025-08-12 02:14:30.494,118967.3797304084
2025-08-12 03:08:49.156,119064.83105236376
2025-08-12 04:02:18.283,118826.43996825363
2025-08-12 05:08:46.992,118875.11404789456
2025-08-12 06:08:59.637,118818.97863462681
2025-08-12 07:08:53.374,118904.74241103428
2025-08-12 08:09:12.109,118924.78864370867
2025-08-12 09:09:39.472,118838.07911439084
2025-08-12 10:10:38.222,118378.15935892852
2025-08-12 11:01:38.822,118478.058371425
2025-08-12 12:02:37.488,118506.5836448425
2025-08-12 13:03:23.555,119166.56754782685
2025-08-12 14:10:17.546,118903.58407259917
2025-08-12 15:05:46.212,119433.34179634372
2025-08-12 16:07:17.754,119934.61846238268
2025-08-12 17:04:22.749,119630.36049684513
2025-08-12 18:04:40.662,119308.49414708451
2025-08-12 19:09:39.745,119411.01075640788
2025-08-12 20:11:50.274,119625.03938550693
2025-08-12 21:09:59.728,120016.48317663175
2025-08-12 22:09:30.769,119804.27106209096
2025-08-12 23:09:30.601,119999.15738034059
2025-08-13 00:10:07.169,120106.09706605313
2025-08-13 01:00:50.255,119719.17942452389
2025-08-13 02:08:16.676,119344.75267924949
2025-08-13 03:04:46.984,119565.54674419579
2025-08-13 04:04:03.443,119476.81028440251
2025-08-13 05:09:51.497,119329.2207541788
2025-08-13 06:04:17.220,119019.98754398024
2025-08-13 07:04:22.376,119400.0823890513
2025-08-13 08:05:45.810,119447.29320742634
2025-08-13 09:04:22.290,119961.31743970366
2025-08-13 10:06:18.661,120088.70517219532
2025-08-13 11:05:44.447,120489.21646853567
2025-08-13 12:04:54.741,120659.93968255015
2025-08-13 13:08:36.285,120334.65795575143
2025-08-13 14:00:42.736,121481.77364916756
2025-08-13 15:09:07.277,121125.28687546166
2025-08-13 16:08:48.880,121171.2743899936
2025-08-13 17:01:02.871,121432.344266374
2025-08-13 18:02:07.157,121796.38787126781
2025-08-13 19:02:34.493,121573.55140785241
